sale_id,sale_date,store_id,product_id,quantity
TY-4845,2023-04-22,ST-67,P-28,9
IC-2363,2022-10-03,ST-52,P-16,8
TN-7971,2020-07-29,ST-2,P-49,2
XF-0794,2021-03-09,ST-21,P-67,6
RG-0397,2021-08-18,ST-14,P-89,6
EJ-2541,2022-11-30,ST-43,P-48,2
BV-1160,2022-07-20,ST-28,P-75,9
RS-316469,2021-11-28,ST-46,P-68,5
PB-4880,2024-09-06,ST-6,P-50,2
UL-51391,2024-10-14,ST-35,P-7,5
SU-27647,2022-03-27,ST-8,P-66,7
NM-6333,2024-08-16,ST-51,P-2,10
JB-219957,2022-02-14,ST-9,P-27,5
XZ-4767,2020-01-19,ST-58,P-12,9
CT-413370,2022-09-13,ST-46,P-72,5
LK-04907,2022-06-03,ST-61,P-33,4
AT-52293,2022-07-12,ST-7,P-53,7
CB-33570,2022-04-01,ST-62,P-62,2
EN-2276,2024-09-26,ST-34,P-67,3
VX-097401,2022-06-11,ST-16,P-62,7
YU-00947,2023-02-16,ST-59,P-88,3
QP-7526,2023-01-04,ST-71,P-3,8
KK-8162,2024-01-30,ST-36,P-56,7
FK-2930,2020-09-16,ST-62,P-36,5
FM-2820,2022-04-03,ST-75,P-68,6
QD-4538,2022-10-13,ST-14,P-10,1
AG-37079,2021-08-11,ST-28,P-51,8
XI-2140,2023-05-02,ST-15,P-24,10
KE-777400,2023-06-13,ST-7,P-4,4
QO-14897,2022-03-27,ST-54,P-30,10
ME-2941,2024-02-26,ST-8,P-2,7
NQ-22896,2020-04-15,ST-24,P-88,6
XG-55742,2023-08-05,ST-3,P-10,1
CO-620537,2022-11-23,ST-36,P-55,4
VW-17353,2021-12-08,ST-75,P-73,9
QT-57102,2024-03-07,ST-36,P-73,3
NV-81367,2022-07-31,ST-56,P-17,4
CS-938735,2022-09-15,ST-14,P-75,9
GM-08681,2021-09-28,ST-2,P-62,6
SV-057981,2021-08-28,ST-26,P-10,5
ZX-95251,2020-04-14,ST-56,P-44,2
SX-5004,2024-09-30,ST-27,P-84,5
RF-8229,2022-02-26,ST-40,P-42,2
EH-884269,2021-05-07,ST-38,P-67,1
PF-648081,2021-03-31,ST-60,P-41,5
UM-765060,2023-05-28,ST-53,P-88,10
RB-691542,2024-05-22,ST-36,P-89,8
IH-53625,2023-01-30,ST-41,P-29,9
MG-232316,2021-09-28,ST-54,P-77,9
YU-866339,2023-05-29,ST-44,P-37,2
XI-2947,2022-09-12,ST-37,P-80,7
PL-6346,2021-03-03,ST-15,P-78,8
VL-40779,2023-07-30,ST-42,P-1,1
NP-70723,2020-10-28,ST-42,P-66,5
VB-0821,2024-06-26,ST-10,P-65,3
GQ-58319,2022-12-01,ST-30,P-53,9
RO-91939,2021-01-03,ST-59,P-43,4
YP-44573,2020-10-12,ST-69,P-22,9
UF-62592,2022-01-13,ST-52,P-45,6
FO-6796,2024-04-16,ST-64,P-41,10
BG-6417,2023-07-11,ST-47,P-59,10
WV-1467,2024-07-15,ST-49,P-39,1
RO-9693,2021-11-12,ST-19,P-68,4
XU-109044,2024-04-24,ST-75,P-6,8
OJ-79272,2021-12-18,ST-50,P-74,8
HZ-7840,2023-08-20,ST-69,P-84,3
SR-881935,2024-04-17,ST-55,P-33,3
UV-792145,2023-06-19,ST-15,P-81,6
BV-220864,2023-09-21,ST-72,P-54,8
GS-5187,2023-09-23,ST-71,P-42,5
BS-36363,2023-01-11,ST-5,P-73,9
KR-651238,2021-10-24,ST-51,P-25,4
BL-5560,2022-12-18,ST-72,P-54,3
EX-0279,2024-10-17,ST-27,P-36,8
CK-2463,2022-09-27,ST-26,P-40,3
JC-594564,2022-06-02,ST-72,P-83,6
FG-20480,2020-06-06,ST-23,P-68,6
FI-51972,2023-10-03,ST-67,P-86,10
IY-63573,2022-08-10,ST-67,P-88,7
KN-79207,2023-01-27,ST-41,P-75,2
PY-039010,2023-06-06,ST-8,P-89,4
MB-0541,2023-01-12,ST-23,P-40,10
WV-35142,2022-10-03,ST-39,P-3,5
QR-8578,2020-11-09,ST-18,P-57,7
OT-17183,2020-10-21,ST-3,P-74,2
JC-972603,2021-08-09,ST-14,P-68,8
AY-9891,2024-03-03,ST-73,P-89,3
GJ-72111,2021-08-15,ST-42,P-55,6
UK-64610,2020-09-14,ST-17,P-77,5
OM-714119,2022-10-22,ST-4,P-46,9
QH-0163,2023-07-27,ST-71,P-44,10
OX-14887,2021-11-04,ST-75,P-59,2
JJ-09000,2021-01-13,ST-29,P-58,1
NB-63460,2020-06-18,ST-61,P-2,6
QQ-259622,2020-10-01,ST-54,P-26,1
QY-3569,2021-12-31,ST-75,P-27,4
JS-32916,2020-03-03,ST-45,P-81,3
UJ-78836,2024-06-06,ST-71,P-37,1
AC-8372,2021-08-18,ST-15,P-52,6
UO-47027,2020-11-14,ST-73,P-26,7
EP-204784,2023-05-10,ST-26,P-12,10
EN-72633,2021-11-15,ST-13,P-10,7
JS-024204,2024-02-25,ST-11,P-30,10
GJ-61075,2021-06-06,ST-60,P-81,6
FY-46105,2021-05-13,ST-31,P-4,1
SM-65684,2022-06-17,ST-28,P-20,5
OH-8600,2023-12-22,ST-58,P-86,5
YY-4241,2023-09-12,ST-25,P-34,6
ST-34839,2021-01-04,ST-24,P-83,3
QN-810146,2020-01-14,ST-65,P-59,6
JK-4013,2022-08-27,ST-62,P-49,6
WV-4430,2021-06-14,ST-63,P-8,4
BO-66138,2023-11-26,ST-9,P-63,3
YK-2159,2022-02-22,ST-75,P-41,4
IY-5564,2023-04-17,ST-7,P-82,10
EK-6272,2024-02-13,ST-46,P-56,10
EC-0466,2024-08-18,ST-68,P-81,9
IY-933276,2022-01-10,ST-9,P-31,1
TX-0749,2023-10-17,ST-2,P-24,6
HP-623547,2021-09-28,ST-50,P-61,8
VV-7091,2020-01-13,ST-6,P-19,10
OP-60346,2023-05-28,ST-36,P-22,2
NC-78892,2024-05-13,ST-68,P-41,10
AQ-83348,2021-07-30,ST-56,P-19,4
UG-9309,2022-04-12,ST-4,P-37,3
IH-46864,2021-03-19,ST-36,P-41,5
KK-17085,2021-11-17,ST-69,P-8,2
BK-3984,2022-02-28,ST-53,P-50,1
EF-22065,2023-11-25,ST-65,P-75,10
AN-3184,2024-02-21,ST-74,P-48,3
DP-0589,2021-08-21,ST-36,P-64,2
MD-9232,2023-10-16,ST-46,P-14,5
MU-007471,2024-06-10,ST-21,P-82,3
RN-076677,2021-03-27,ST-30,P-31,6
QO-6571,2021-08-01,ST-55,P-80,9
QB-3559,2023-05-30,ST-40,P-39,2
JS-320600,2021-06-26,ST-18,P-49,3
NJ-026380,2020-03-14,ST-66,P-48,8
LM-9042,2024-08-02,ST-64,P-52,3
ST-82722,2021-12-20,ST-49,P-68,9
GD-364848,2020-11-28,ST-18,P-47,5
IZ-517545,2023-11-21,ST-11,P-68,6
IP-1266,2020-12-10,ST-25,P-75,1
TC-72839,2020-12-18,ST-1,P-7,3
CB-12563,2022-10-14,ST-56,P-35,2
ER-115347,2023-02-06,ST-22,P-26,9
MU-475583,2022-09-22,ST-24,P-88,6
ZQ-906375,2020-09-29,ST-2,P-36,9
FV-4857,2020-12-08,ST-60,P-48,1
XV-994953,2022-06-24,ST-46,P-55,1
PQ-26356,2024-06-03,ST-40,P-83,4
OJ-033882,2022-11-22,ST-22,P-77,8
EW-417165,2021-04-24,ST-39,P-44,4
RZ-322002,2023-07-21,ST-42,P-78,4
OO-6610,2020-02-26,ST-43,P-56,2
AL-993865,2024-09-08,ST-3,P-80,9
ZZ-6750,2024-01-10,ST-24,P-1,1
UK-59448,2022-02-14,ST-71,P-67,2
WN-44187,2020-01-01,ST-52,P-80,2
ID-49122,2022-06-02,ST-16,P-76,9
UB-7285,2020-01-27,ST-10,P-88,5
IW-637558,2024-04-10,ST-58,P-21,2
XJ-97285,2021-03-07,ST-55,P-51,2
TQ-3326,2022-12-15,ST-3,P-47,6
UM-1795,2023-06-24,ST-8,P-6,9
HY-029046,2024-07-20,ST-24,P-60,8
KF-57730,2021-07-25,ST-69,P-40,9
VL-2223,2022-08-12,ST-33,P-21,1
BT-328129,2020-05-22,ST-70,P-36,1
DN-95132,2024-09-26,ST-29,P-77,9
UZ-946818,2022-05-25,ST-19,P-43,3
YF-84418,2024-02-22,ST-55,P-22,10
XJ-7717,2020-02-29,ST-66,P-66,6
BQ-985805,2022-12-31,ST-27,P-27,5
ZA-125070,2021-09-30,ST-21,P-23,2
PE-0364,2021-01-04,ST-54,P-15,7
LJ-37129,2022-04-17,ST-2,P-29,6
NM-24362,2022-08-13,ST-45,P-23,8
MF-05607,2024-09-29,ST-43,P-49,3
TA-108455,2021-07-20,ST-40,P-43,3
OQ-515621,2024-04-28,ST-59,P-78,7
VO-3695,2023-10-16,ST-67,P-23,3
XK-09247,2020-03-06,ST-19,P-32,5
TC-100789,2020-03-26,ST-64,P-16,3
EZ-159917,2021-03-11,ST-56,P-56,1
IN-64746,2021-05-26,ST-56,P-62,4
KL-67588,2024-07-25,ST-2,P-36,2
JT-2216,2023-07-18,ST-44,P-74,2
OH-06062,2021-01-19,ST-10,P-33,9
QI-68942,2022-02-07,ST-64,P-77,2
IT-40331,2021-06-04,ST-46,P-26,8
UR-656531,2024-09-18,ST-28,P-53,4
VA-5866,2022-08-28,ST-18,P-35,4
LH-123280,2022-07-14,ST-44,P-76,8
DT-03046,2023-05-04,ST-52,P-84,8
GL-442322,2022-02-03,ST-19,P-8,4
NI-3331,2023-11-30,ST-9,P-6,2
YQ-6844,2021-10-05,ST-64,P-4,3
UB-5407,2022-12-10,ST-17,P-88,2
PL-116109,2021-05-10,ST-69,P-37,8
SR-45944,2022-04-09,ST-34,P-35,9
OQ-37656,2023-02-13,ST-35,P-73,10
BN-1493,2023-11-08,ST-2,P-15,1
JB-60448,2024-09-09,ST-74,P-36,2
OX-8223,2024-05-25,ST-51,P-44,1
WS-06239,2023-07-15,ST-5,P-23,1
LP-2114,2023-05-24,ST-33,P-64,10
XX-8836,2021-02-06,ST-73,P-61,9
AN-822891,2020-06-28,ST-9,P-3,7
PA-425814,2023-11-15,ST-12,P-26,9
TJ-5520,2022-07-27,ST-42,P-41,10
EA-8319,2024-11-11,ST-12,P-60,1
UB-99832,2021-09-09,ST-37,P-84,1
KR-162429,2021-02-27,ST-69,P-66,7
IW-145482,2021-12-12,ST-24,P-45,4
BV-3643,2023-04-18,ST-61,P-59,6
VP-654807,2020-09-15,ST-14,P-41,4
NX-457473,2021-06-14,ST-51,P-82,9
PA-984832,2022-09-21,ST-15,P-63,1
HF-21599,2023-06-21,ST-52,P-73,7
ZA-1928,2021-04-07,ST-65,P-73,2
MU-9776,2022-01-14,ST-21,P-29,5
YO-94280,2021-03-15,ST-37,P-71,5
YS-6497,2022-07-14,ST-54,P-1,2
FA-974343,2021-11-06,ST-55,P-17,8
DO-782566,2022-06-29,ST-68,P-46,6
NO-08038,2021-11-30,ST-32,P-40,8
YD-343389,2024-05-07,ST-19,P-25,9
UT-958341,2020-05-15,ST-75,P-19,5
MD-549571,2024-04-23,ST-35,P-62,4
ST-55836,2021-05-12,ST-10,P-84,9
EI-8324,2021-05-10,ST-24,P-39,8
VO-79326,2020-01-26,ST-11,P-24,1
WJ-8085,2020-06-02,ST-7,P-30,7
WW-6715,2020-08-04,ST-47,P-46,9
ED-37454,2024-06-04,ST-43,P-70,10
WE-475030,2024-10-15,ST-20,P-40,7
SQ-15876,2024-06-06,ST-51,P-17,5
PD-14386,2020-09-13,ST-32,P-20,5
YR-96926,2023-11-04,ST-3,P-86,10
RH-0031,2024-04-25,ST-6,P-9,1
YN-1765,2021-08-08,ST-27,P-54,5
JY-911949,2021-08-23,ST-23,P-26,1
UQ-985766,2022-11-15,ST-60,P-37,9
NS-5446,2022-02-23,ST-45,P-11,8
UB-088592,2022-10-05,ST-20,P-51,2
XB-30010,2023-05-23,ST-4,P-46,3
EZ-2317,2024-01-28,ST-20,P-65,10
RN-563985,2022-12-08,ST-12,P-10,1
EZ-969062,2023-09-14,ST-50,P-66,9
RA-562793,2024-02-01,ST-67,P-49,8
JR-818361,2021-01-28,ST-72,P-73,10
ND-98239,2022-07-06,ST-52,P-50,9
SD-0303,2020-05-21,ST-3,P-65,9
RA-093722,2023-04-01,ST-47,P-16,3
OW-294556,2021-03-14,ST-11,P-8,7
ZC-3583,2020-10-09,ST-56,P-70,2
EL-9878,2022-04-25,ST-70,P-31,1
KB-89563,2022-02-04,ST-11,P-70,9
HT-75064,2022-08-12,ST-31,P-21,8
RB-9048,2022-06-23,ST-69,P-14,10
XT-923137,2022-07-31,ST-12,P-88,6
CZ-20500,2022-04-10,ST-9,P-24,10
ZV-223353,2023-07-09,ST-72,P-38,5
AA-9439,2021-03-28,ST-33,P-57,7
YG-166339,2022-12-26,ST-52,P-78,6
WM-7622,2021-07-31,ST-53,P-89,6
HO-411481,2020-05-05,ST-69,P-36,5
EL-637548,2022-04-16,ST-30,P-12,4
BK-81461,2024-03-16,ST-17,P-87,2
YJ-639457,2021-08-25,ST-6,P-32,8
FY-0172,2020-03-19,ST-31,P-67,8
OG-366741,2022-06-09,ST-10,P-32,4
GZ-442519,2023-11-11,ST-17,P-3,3
HO-2196,2022-02-05,ST-67,P-61,7
QY-1708,2020-12-02,ST-69,P-6,2
KU-88463,2021-07-26,ST-7,P-12,10
LX-780922,2022-06-02,ST-24,P-22,4
QK-0912,2023-10-17,ST-58,P-74,6
SV-255638,2024-11-09,ST-53,P-9,4
OW-1036,2021-05-31,ST-26,P-79,5
NC-2013,2022-05-31,ST-72,P-65,5
GV-4561,2022-12-09,ST-21,P-83,6
JZ-363278,2020-09-12,ST-70,P-28,6
DB-8618,2022-03-04,ST-63,P-32,3
ID-175765,2021-01-18,ST-25,P-72,4
LJ-248136,2023-05-10,ST-10,P-14,10
PF-00228,2024-04-01,ST-14,P-86,9
IS-80684,2024-05-01,ST-73,P-13,3
NK-5525,2022-12-28,ST-7,P-21,9
WN-2746,2020-03-10,ST-17,P-11,7
QZ-8920,2022-05-23,ST-46,P-58,9
ZF-83284,2020-01-12,ST-34,P-16,3
IM-7402,2022-06-13,ST-12,P-55,8
AR-15481,2022-05-15,ST-18,P-33,3
XM-981477,2022-04-11,ST-54,P-65,2
IT-43432,2022-12-30,ST-63,P-7,7
EB-81138,2024-09-08,ST-47,P-79,5
LC-0122,2023-05-19,ST-15,P-23,2
WP-2842,2021-03-31,ST-14,P-45,3
OB-108356,2021-12-23,ST-12,P-70,4
AI-2675,2021-05-22,ST-7,P-83,3
NU-271540,2023-02-02,ST-63,P-70,8
DI-2921,2022-03-31,ST-6,P-36,4
TN-14894,2020-08-28,ST-67,P-45,9
UI-93668,2020-11-17,ST-14,P-46,10
YZ-7938,2023-05-14,ST-11,P-78,3
AC-846037,2022-06-24,ST-21,P-51,5
TB-591246,2022-07-02,ST-42,P-49,8
XP-237052,2022-11-11,ST-57,P-66,4
TA-9070,2023-04-30,ST-70,P-25,7
CZ-72397,2024-10-13,ST-30,P-66,4
WV-405218,2021-09-17,ST-73,P-24,10
QH-78492,2022-05-29,ST-67,P-8,5
ZQ-04801,2022-05-26,ST-22,P-57,8
MA-8329,2023-11-19,ST-72,P-64,2
OC-7388,2023-09-14,ST-33,P-38,2
DE-5526,2022-05-23,ST-66,P-18,1
SJ-74359,2022-01-07,ST-27,P-17,4
DK-1646,2021-08-16,ST-68,P-43,5
LX-9209,2020-04-05,ST-9,P-47,4
OK-069041,2024-08-18,ST-74,P-31,9
YV-26010,2023-02-12,ST-20,P-83,4
TN-309481,2020-05-18,ST-58,P-4,2
TU-7000,2022-10-15,ST-30,P-61,8
TL-580041,2020-04-12,ST-63,P-76,1
RT-7023,2021-01-01,ST-52,P-24,1
KR-8908,2023-05-10,ST-33,P-8,7
DT-481871,2023-08-31,ST-39,P-53,10
CT-1250,2021-08-25,ST-57,P-25,4
IL-716832,2021-01-29,ST-75,P-54,8
TY-0102,2020-06-03,ST-14,P-59,8
GJ-49998,2023-03-30,ST-27,P-67,5
GY-0956,2020-02-15,ST-39,P-3,9
WD-999160,2023-09-15,ST-49,P-12,5
XN-330242,2022-03-28,ST-56,P-29,10
BE-7282,2020-05-07,ST-38,P-31,8
XU-08841,2020-09-19,ST-21,P-63,2
IN-0465,2023-08-30,ST-29,P-11,6
ZL-683804,2023-02-08,ST-74,P-74,4
DJ-846014,2024-06-06,ST-50,P-63,2
LX-2895,2023-10-15,ST-45,P-71,3
XT-95377,2020-12-03,ST-32,P-70,4
QF-2434,2023-10-01,ST-67,P-45,9
SO-023431,2024-09-05,ST-26,P-85,1
VO-521252,2024-03-07,ST-46,P-76,10
VH-852140,2023-06-01,ST-44,P-21,4
HQ-16721,2022-02-09,ST-13,P-51,10
KA-06490,2020-03-21,ST-37,P-54,7
QP-6954,2022-11-20,ST-6,P-86,6
EY-5093,2020-12-31,ST-32,P-44,3
LQ-651661,2024-05-16,ST-29,P-34,1
IO-337121,2023-12-17,ST-56,P-3,2
DW-66520,2022-10-10,ST-37,P-7,4
QG-65389,2022-02-15,ST-36,P-67,10
AK-761233,2021-01-11,ST-12,P-25,1
JW-4264,2022-07-31,ST-6,P-30,7
UL-621528,2022-11-22,ST-42,P-79,1
UB-640213,2024-08-13,ST-33,P-41,6
SL-941321,2023-03-23,ST-8,P-24,10
XS-186600,2020-10-18,ST-48,P-20,4
OH-75439,2022-04-13,ST-73,P-20,8
GT-6240,2024-08-23,ST-1,P-78,5
NP-534818,2021-08-09,ST-61,P-74,10
KE-011569,2020-01-07,ST-30,P-62,3
SU-8136,2022-09-01,ST-11,P-23,1
BM-468319,2020-07-25,ST-50,P-67,8
BD-9229,2022-02-10,ST-17,P-50,4
JC-8406,2024-06-14,ST-38,P-78,8
ET-807750,2020-10-06,ST-75,P-38,10
CS-4267,2022-12-25,ST-30,P-13,6
RO-7001,2022-11-19,ST-74,P-9,8
MI-997382,2023-10-04,ST-23,P-20,4
KA-0439,2020-12-17,ST-70,P-57,9
IK-3172,2021-01-01,ST-26,P-78,7
WK-59558,2022-08-16,ST-25,P-73,4
FT-15823,2020-06-30,ST-27,P-47,9
JX-527418,2020-04-06,ST-40,P-46,1
VZ-1026,2024-03-01,ST-6,P-59,10
DA-39059,2020-07-17,ST-41,P-57,9
FX-5493,2021-12-06,ST-73,P-34,6
RT-450768,2021-05-07,ST-29,P-31,7
NF-541471,2024-06-14,ST-74,P-40,4
UV-7728,2021-02-13,ST-43,P-45,5
CJ-8884,2020-07-27,ST-15,P-16,4
MS-2285,2023-04-17,ST-64,P-31,5
CL-23125,2021-11-15,ST-10,P-51,9
ZO-293393,2020-06-01,ST-52,P-11,1
KS-987857,2022-11-24,ST-64,P-20,1
JC-642045,2023-11-23,ST-49,P-37,4
XE-19621,2021-05-20,ST-28,P-89,1
YI-155144,2024-10-07,ST-63,P-18,4
OB-8543,2020-10-11,ST-48,P-13,2
XG-564198,2024-08-04,ST-26,P-26,7
LB-777255,2024-03-18,ST-68,P-37,9
MC-110560,2022-11-30,ST-32,P-68,7
QU-605869,2020-10-24,ST-71,P-35,6
JB-5857,2021-11-07,ST-54,P-82,10
CH-9026,2021-02-21,ST-71,P-46,4
CE-53116,2020-09-22,ST-31,P-44,10
IN-525458,2023-12-07,ST-30,P-84,1
NI-0614,2023-02-02,ST-70,P-37,6
UF-2139,2021-07-24,ST-6,P-82,5
DZ-7169,2023-08-17,ST-34,P-18,6
YT-4503,2023-02-02,ST-39,P-81,9
YA-14994,2021-08-10,ST-14,P-28,4
LS-405671,2024-06-25,ST-16,P-19,4
WU-355350,2024-02-07,ST-74,P-87,1
YI-011350,2020-02-17,ST-51,P-7,7
NO-1614,2020-04-05,ST-74,P-28,7
IO-55041,2023-07-20,ST-1,P-62,9
FE-083293,2022-08-30,ST-53,P-80,2
VM-991982,2024-02-18,ST-36,P-34,8
AO-462600,2023-06-12,ST-4,P-33,8
EX-0942,2023-08-11,ST-70,P-84,3
FM-72261,2023-04-13,ST-68,P-35,6
PA-70248,2022-04-10,ST-75,P-51,7
MZ-4566,2023-02-21,ST-53,P-89,8
FL-8059,2023-10-25,ST-47,P-87,4
BD-61604,2021-12-26,ST-51,P-15,6
VM-69813,2020-12-09,ST-57,P-48,8
QG-69806,2020-12-14,ST-72,P-75,2
IC-73045,2021-11-14,ST-55,P-57,8
MA-098669,2021-07-29,ST-32,P-23,2
CW-883443,2023-10-19,ST-68,P-60,2
ZE-936570,2024-03-26,ST-26,P-40,5
WA-52707,2021-04-23,ST-71,P-53,5
FU-90022,2020-11-20,ST-41,P-48,5
VM-7768,2022-07-13,ST-60,P-50,3
OG-0404,2023-03-18,ST-72,P-63,9
RT-35434,2021-06-03,ST-38,P-34,6
SB-17257,2020-08-13,ST-48,P-18,1
OO-803025,2022-09-06,ST-58,P-38,7
WG-9194,2024-08-26,ST-71,P-18,4
SA-9772,2022-03-23,ST-7,P-66,7
RO-79480,2023-05-15,ST-57,P-10,1
UV-2960,2021-06-11,ST-27,P-24,3
WG-1229,2023-12-01,ST-75,P-82,1
EY-33575,2023-04-25,ST-66,P-22,8
SW-046969,2021-12-26,ST-22,P-11,9
JA-389917,2020-05-14,ST-63,P-54,8
ZS-834723,2024-04-26,ST-34,P-60,7
FN-3918,2020-11-01,ST-34,P-13,8
WP-7174,2020-06-21,ST-29,P-58,1
CE-1831,2021-05-02,ST-36,P-18,1
OY-7498,2023-09-01,ST-66,P-58,4
LC-4524,2020-03-01,ST-35,P-30,8
BC-8389,2021-10-11,ST-46,P-49,4
YW-668364,2020-06-05,ST-39,P-66,10
HX-745124,2023-02-09,ST-49,P-25,2
JQ-79451,2022-03-24,ST-52,P-30,7
LY-248708,2022-09-14,ST-34,P-72,6
QT-9778,2021-10-20,ST-1,P-22,2
OK-80673,2023-05-05,ST-56,P-87,8
PE-0943,2023-06-03,ST-11,P-17,7
TC-390787,2023-04-27,ST-25,P-55,2
ZL-8989,2020-03-09,ST-17,P-40,1
KV-5821,2022-11-17,ST-17,P-57,3
VM-6140,2021-07-30,ST-1,P-32,5
WL-141304,2021-09-18,ST-29,P-11,5
AS-06198,2022-12-09,ST-27,P-2,3
DO-17248,2020-05-18,ST-18,P-8,4
SC-5272,2020-08-28,ST-42,P-31,8
UT-762487,2022-11-16,ST-34,P-87,5
YO-6389,2020-10-25,ST-37,P-49,6
DT-472058,2021-06-03,ST-69,P-56,4
MS-6254,2020-06-22,ST-54,P-28,9
BS-11392,2021-04-13,ST-1,P-15,7
BI-59155,2020-08-01,ST-33,P-76,2
YA-188005,2022-03-20,ST-12,P-17,10
LB-9597,2022-07-12,ST-58,P-80,2
GK-15679,2020-08-08,ST-38,P-72,3
LG-67182,2021-04-16,ST-41,P-39,9
PT-6509,2024-05-07,ST-37,P-3,4
VT-69155,2022-04-19,ST-28,P-77,6
HP-93322,2020-02-16,ST-33,P-19,7
AE-594835,2022-07-30,ST-69,P-57,6
MJ-052699,2021-11-25,ST-61,P-52,1
KH-526846,2020-03-23,ST-71,P-43,10
YQ-06511,2023-09-27,ST-47,P-63,6
ZI-5017,2020-12-17,ST-20,P-7,9
EQ-69295,2020-03-31,ST-75,P-21,1
ZA-197949,2021-09-09,ST-15,P-11,2
LD-151227,2020-12-06,ST-63,P-59,6
QX-5549,2022-01-26,ST-50,P-44,4
IN-7550,2020-01-13,ST-59,P-7,5
TO-70500,2021-02-17,ST-44,P-5,7
FD-988618,2022-12-05,ST-16,P-87,9
IT-4104,2023-01-02,ST-9,P-8,4
DW-4959,2023-07-06,ST-65,P-39,6
ZH-489666,2021-07-22,ST-70,P-80,3
BT-470821,2022-04-28,ST-14,P-1,9
JS-6932,2021-03-20,ST-56,P-24,6
SQ-748447,2020-06-17,ST-42,P-78,6
VK-65957,2023-01-16,ST-21,P-80,10
SV-0148,2023-04-24,ST-36,P-55,4
FD-4228,2021-09-04,ST-70,P-35,7
NT-781038,2022-03-10,ST-65,P-53,6
VI-4888,2020-01-30,ST-59,P-70,1
PH-975920,2020-11-30,ST-24,P-24,5
QK-6210,2020-06-12,ST-45,P-81,3
IU-2547,2020-11-03,ST-41,P-26,4
UN-9856,2024-07-26,ST-27,P-5,5
IL-4646,2022-04-16,ST-46,P-28,9
RB-73832,2022-12-28,ST-21,P-52,5
DG-72754,2023-07-02,ST-61,P-25,10
FD-2455,2021-02-24,ST-51,P-36,9
XG-1765,2021-09-07,ST-18,P-27,8
DN-7938,2023-07-15,ST-10,P-31,10
WJ-438170,2020-03-18,ST-37,P-50,3
ZS-769849,2021-03-31,ST-73,P-31,5
MV-5828,2021-04-14,ST-1,P-75,2
VT-982305,2021-12-17,ST-8,P-24,7
VR-579349,2023-03-30,ST-30,P-89,7
JE-65411,2022-06-22,ST-40,P-83,10
OV-267445,2020-04-10,ST-65,P-7,8
BM-862513,2023-05-13,ST-65,P-7,9
ZL-36062,2023-10-11,ST-30,P-71,2
JH-558798,2021-05-17,ST-69,P-10,8
QN-8992,2021-06-10,ST-46,P-3,2
CM-59049,2020-11-17,ST-30,P-72,4
BY-37426,2022-10-14,ST-18,P-51,9
KF-3864,2022-01-01,ST-49,P-63,5
SO-127200,2020-02-20,ST-41,P-58,3
UX-596920,2020-03-29,ST-23,P-42,7
OG-78019,2023-02-01,ST-70,P-37,7
NA-0756,2024-05-23,ST-75,P-6,3
YR-422620,2021-01-15,ST-49,P-48,4
AP-043263,2023-06-27,ST-72,P-9,4
FZ-526681,2024-06-25,ST-73,P-10,10
HS-64511,2023-04-10,ST-33,P-6,2
WU-3330,2020-12-09,ST-16,P-52,8
OY-912125,2020-05-26,ST-7,P-67,10
JO-47388,2022-09-11,ST-40,P-87,10
DM-07651,2020-09-01,ST-45,P-74,4
SF-0474,2020-01-09,ST-36,P-54,1
LO-3525,2020-09-14,ST-12,P-73,1
NY-646465,2022-01-08,ST-53,P-10,4
EU-20875,2020-04-02,ST-12,P-1,5
FV-083797,2023-07-16,ST-24,P-11,10
YA-907334,2023-08-09,ST-52,P-56,4
YL-7153,2022-02-01,ST-72,P-16,4
GN-840108,2023-12-25,ST-12,P-59,10
TM-57068,2023-07-27,ST-60,P-66,10
AA-8476,2020-04-03,ST-49,P-1,7
FF-89466,2022-04-02,ST-52,P-17,8
IW-481919,2021-02-01,ST-40,P-82,3
GT-8252,2024-10-23,ST-74,P-67,8
PU-4937,2022-07-22,ST-64,P-56,1
LS-09928,2021-12-03,ST-55,P-14,8
PA-37997,2021-03-11,ST-69,P-72,1
EM-4894,2022-04-07,ST-61,P-15,7
SC-59702,2024-08-02,ST-72,P-81,3
ZB-42595,2024-02-05,ST-1,P-51,1
VX-40221,2020-05-05,ST-13,P-2,6
BK-4657,2022-07-19,ST-12,P-2,3
KU-43054,2020-09-07,ST-69,P-29,9
MI-86393,2020-08-16,ST-42,P-5,1
JH-3675,2023-01-12,ST-36,P-80,6
GI-9729,2023-10-07,ST-34,P-80,4
KN-91691,2021-12-12,ST-54,P-47,7
HR-989589,2024-01-17,ST-34,P-5,1
KU-228850,2021-05-28,ST-10,P-10,7
YR-43131,2021-12-07,ST-27,P-43,5
SL-972345,2024-10-31,ST-15,P-37,3
RL-132189,2020-04-19,ST-21,P-36,10
MH-541010,2023-03-23,ST-39,P-63,9
BC-27105,2021-01-13,ST-9,P-16,6
IE-464653,2023-05-05,ST-40,P-89,4
AU-763696,2021-03-29,ST-2,P-49,2
AI-11653,2023-06-22,ST-5,P-30,1
AP-086047,2024-03-21,ST-21,P-80,6
VA-06146,2024-06-08,ST-53,P-75,5
HN-31701,2024-06-06,ST-40,P-10,5
YF-5812,2020-09-22,ST-4,P-2,8
TC-112999,2024-01-28,ST-28,P-67,6
AN-942402,2022-03-06,ST-61,P-53,1
QP-6922,2022-08-21,ST-36,P-51,9
WV-1711,2023-05-08,ST-38,P-85,8
